DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2017-01-08;2016;1;Fale Conosco        ;Nova;VIVO;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação indevida ou não solicitada;AC;1
2017-01-08;2016;1;Fale Conosco        ;Nova;VIVO;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;1;Fale Conosco        ;Nova;VIVO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender o serviço no combo;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear aparelho;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Prestadora liga ou envia mensagens indevidas de cobrança;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Ausência de notificação prévia do consumidor sobre bloqueio ou suspensão;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear o serviço a pedido;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;Telefone Fixo;Bloqueio ou Suspensão e Desbloqueio;Ausência de notificação prévia do consumidor sobre bloqueio ou suspensão;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;TV por Assinatura;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender o serviço no combo;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Qualidade e Funcionamento do Serviço ou Equipamento;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;2
2017-01-08;2016;1;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Tratamento desrespeitoso do atendente;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;Outros;Pedido de Informação;Radiodifusão (Rádio e TV);Rádio Comunitária;Outorga;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;TV por Assinatura;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender temporariamente o serviço a pedido;AC;2
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender o serviço no combo;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;VIVO;Reclamação;Telefone Fixo;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;VIVO;Reclamação;Telefone Fixo;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Persistência do problema após reparo;AC;2
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Atendimento;Indisponibilidade do canal de atendimento;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Longo tempo de espera para falar com o atendente no call center;AC;2
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação inadequada do serviço;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Reencaminhada;CLARO;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Ausência de notificação prévia do consumidor sobre bloqueio ou suspensão;AC;1
2017-01-08;2016;2;Atendimento Pessoal ;Nova;CLARO;Reclamação;Celular Pós-Pago;Dados cadastrais e número da linha;Perda de número da linha;AC;1
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Dados cadastrais e número da linha;Utilização indevida de dados cadastrais;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Dificuldade de completamento de chamada;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Persistência do problema após reparo;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Dados cadastrais e número da linha;Divergência nos dados cadastrais do consumidor junto à prestadora;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação de serviço cancelada indevidamente;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;20
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;Outros;Reclamação;Serviços da Anatel;Atendimento;Outros;AC;2
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;1;Fale Conosco        ;Reencaminhada;VIVO;Reclamação;Telefone Fixo;Cobrança;Consumidor não consegue negociar a dívida;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AC;3
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cancelamento;Cancelamento indevido ou não solicitado;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AC;1
2017-01-08;2016;2;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação de serviço cancelada indevidamente;AC;1
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Atendimento;Consumidor não consegue falar com atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Dados cadastrais e número da linha;Alteração do número da linha solicitada e não atendida;AC;1
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;2
2017-01-08;2016;2;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;Telefone Fixo;Portabilidade;Portabilidade não realizada;AC;2
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;2;Call Center;Nova;NET;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Bloqueio ou Suspensão e Desbloqueio;Serviço não foi desbloqueado após pagamento;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Documento de Cobrança, Contrato, Gravações;Atraso na entrega do documento de cobrança;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AC;2
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AC;4
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;2
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Atendimento;Consumidor não consegue falar com atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AC;1
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AC;1
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento indevido ou não solicitado;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Ressarcimento;Ressarcimento menor que o valor cobrado indevidamente;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Telefone Fixo;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;2;Call Center;Reaberta;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;1
2017-01-08;2016;2;Call Center;Reaberta;NET;Reclamação;Telefone Fixo;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;AC;1
2017-01-08;2016;2;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Atendimento;Fornecimento de informações divergentes, incompletas ou omissas;AC;1
2017-01-08;2016;2;Call Center;Reaberta;OI;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Serviço não foi desbloqueado após pagamento;AC;1
2017-01-08;2016;2;Call Center;Reaberta;SKY;Reclamação;TV por Assinatura;Ressarcimento;Ressarcimento de valores não efetuado;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Atendimento;Fornecimento de informações divergentes, incompletas ou omissas;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AC;2
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;2
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança após cancelamento;AC;2
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança durante o período de interrupção do serviço;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AC;2
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;Telefone Fixo;Ressarcimento;Ressarcimento de valores não efetuado;AC;1
2017-01-08;2016;2;Call Center;Nova;OI;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;AC;1
2017-01-08;2016;2;Call Center;Nova;Outros;Pedido de Informação;Radioamador (PY);NÃO APLICÁVEL;Licença / Autorização;AC;1
2017-01-08;2016;2;Call Center;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pós-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue falar com atendente;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não recebe protocolo no contato com atendimento;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Longo tempo de espera para falar com o atendente no call center;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AC;2
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AC;2
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AC;1
2017-01-08;2016;2;Call Center;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AC;3
